"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-10"
"China","Beijing Municipality",936,0,164,9,927,"2020-10-10"
"China","Chongqing Municipality",585,1,1,6,578,"2020-10-10"
"China","Fujian Province",414,13,3,1,400,"2020-10-10"
"China","Gansu province",170,0,0,2,168,"2020-10-10"
"China","Guangdong Province",1852,22,14,8,1822,"2020-10-10"
"China","Guangxi Zhuang Autonomous Region",260,2,0,2,256,"2020-10-10"
"China","Guizhou Province",147,0,0,2,145,"2020-10-10"
"China","Hainan Province",171,0,0,6,165,"2020-10-10"
"China","Hebei Province",365,1,0,6,358,"2020-10-10"
"China","Heilongjiang Province",948,0,394,13,935,"2020-10-10"
"China","Henan Province",1281,4,0,22,1255,"2020-10-10"
"China","Hong Kong Special Administrative Region",5175,164,150,105,4906,"2020-10-10"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-10"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-10"
"China","Inner Mongolia Autonomous Region",268,6,34,1,261,"2020-10-10"
"China","Jiangsu Province",667,3,3,0,664,"2020-10-10"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-10"
"China","Jilin Province",157,0,19,2,155,"2020-10-10"
"China","Liaoning Province",275,4,0,2,269,"2020-10-10"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-10"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-10"
"China","Qinghai Province",18,0,0,0,18,"2020-10-10"
"China","Shaanxi Province",428,28,1,3,397,"2020-10-10"
"China","Shandong Province",832,2,14,7,823,"2020-10-10"
"China","Shanghai Municipality",1038,55,393,7,976,"2020-10-10"
"China","Shanxi Province",206,3,64,0,203,"2020-10-10"
"China","Sichuan Province",718,45,14,3,670,"2020-10-10"
"China","Taiwan Province",527,32,431,7,488,"2020-10-10"
"China","Tianjin Municipality",244,5,50,3,236,"2020-10-10"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-10"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-10-10"
"China","Yunnan Province",211,9,0,2,200,"2020-10-10"
"China","Zhejiang Province",1283,10,3,1,1272,"2020-10-10"
