county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,417,15,53,2246.65
Atkinson,227,2,30,2725.09
Bacon,345,5,28,3025.25
Baker,45,3,12,1444.16
Baldwin,738,35,84,1661.11
Banks,185,3,28,925.83
Barrow,760,29,137,879.8
Bartow,1138,46,173,1027.34
Ben Hill,266,1,21,1598.08
Berrien,201,0,9,1042.75
Bibb,2201,44,373,1446.6
Bleckley,102,1,8,794.52
Brantley,171,3,8,890.53
Brooks,271,12,26,1723.15
Bryan,363,5,39,927.51
Bulloch,791,7,65,995.38
Burke,245,7,43,1096.59
Butts,364,35,33,1445.94
Calhoun,177,6,35,2801.96
Camden,379,3,14,702.84
Candler,127,0,7,1171.91
Carroll,1359,42,121,1131.38
Catoosa,390,8,28,567.1
Charlton,186,2,13,1403.67
Chatham,3392,40,327,1160.94
Chattahoochee,495,1,9,4605.08
Chattooga,93,2,5,375.51
Cherokee,2110,49,228,791.4
Clarke,1238,15,80,953.93
Clay,65,2,5,2276.71
Clayton,3411,85,351,1118.95
Clinch,131,4,11,1968.15
Cobb,8370,264,1074,1058.71
Coffee,1049,18,147,2437.15
Colquitt,1360,20,99,2996.06
Columbia,1205,14,92,759.62
Cook,289,4,30,1657.4
Coweta,1010,16,71,664.47
Crawford,67,0,7,547.92
Crisp,337,13,48,1511.96
Dade,87,1,5,538.3
Dawson,202,3,30,747.57
DeKalb,9732,188,1225,1227
Decatur,377,8,36,1432.26
Dodge,167,2,15,819.23
Dooly,224,14,46,1671.64
Dougherty,2305,158,492,2563.82
Douglas,1733,41,247,1140.84
Early,327,31,29,3222.95
Echols,208,0,6,5240.61
Effingham,400,1,33,624.75
Elbert,235,0,12,1240.43
Emanuel,259,3,20,1142.78
Evans,93,0,8,870.22
Fannin,190,2,15,721.88
Fayette,654,20,56,556.39
Floyd,860,15,61,860.72
Forsyth,1372,16,146,543.35
Franklin,292,3,20,1251.66
Fulton,13117,339,1426,1193.34
Gilmer,354,2,27,1126.78
Glascock,17,0,1,561.98
Glynn,1834,12,113,2131.39
Gordon,679,19,50,1169.7
Grady,286,4,46,1165.44
Greene,161,10,21,860.18
Gwinnett,13444,198,1537,1384.35
Habersham,854,41,120,1864.63
Hall,4394,66,559,2129.4
Hancock,242,33,39,2953.74
Haralson,134,6,18,436.17
Harris,504,13,53,1451.95
Hart,152,0,12,582.22
Heard,101,3,9,816.49
Henry,2163,34,128,901.75
Houston,1217,33,181,774.97
Irwin,109,1,15,1155.52
Jackson,618,12,68,827.31
Jasper,102,1,9,718.36
Jeff Davis,210,3,14,1386.32
Jefferson,284,5,36,1854.63
Jenkins,189,14,35,2203.82
Johnson,153,2,24,1583.69
Jones,184,1,10,643.56
Lamar,165,7,19,852.85
Lanier,181,3,11,1748.62
Laurens,477,1,38,1008.54
Lee,448,22,75,1494.78
Liberty,363,2,33,586.39
Lincoln,86,2,12,1058.46
Long,81,1,3,406.73
Lowndes,2211,19,111,1875.67
Lumpkin,204,4,38,603.51
Macon,150,10,36,1154.91
Madison,225,4,21,745.6
Marion,111,3,13,1338.48
McDuffie,197,8,38,912.16
McIntosh,102,1,8,700.21
Meriwether,282,4,33,1341.58
Miller,72,0,3,1249.13
Mitchell,518,41,110,2348.57
Monroe,300,20,35,1081.98
Montgomery,78,0,9,845.62
Morgan,107,0,8,559.1
Murray,382,2,26,948.81
Muscogee,3382,64,356,1764.9
Newton,1177,19,144,1047.58
Non-Georgia Resident,12329,63,301,0
Oconee,289,14,36,692.43
Oglethorpe,137,7,20,898.95
Paulding,1043,16,109,604.49
Peach,195,10,37,712.33
Pickens,166,5,19,495.08
Pierce,312,5,35,1596.32
Pike,140,3,13,742.31
Polk,415,2,20,954.42
Pulaski,70,2,8,642.61
Putnam,272,13,28,1242.86
Quitman,24,1,5,1046.21
Rabun,118,3,20,694.69
Randolph,223,25,38,3301.75
Richmond,2208,63,292,1091.77
Rockdale,865,11,135,910.91
Schley,31,1,7,587.68
Screven,135,8,22,971.22
Seminole,71,2,9,872.24
Spalding,652,33,87,943.42
Stephens,402,6,42,1526.89
Stewart,233,4,48,3801.6
Sumter,665,52,156,2261.98
Talbot,106,3,16,1721.34
Taliaferro,2,0,0,122.55
Tattnall,263,0,18,1034.98
Taylor,52,2,12,653.43
Telfair,201,3,16,1284.84
Terrell,260,29,61,3070.75
Thomas,692,33,97,1557.47
Tift,1108,29,140,2713.69
Toombs,402,6,32,1489.83
Towns,84,1,13,698.02
Treutlen,57,2,11,834.68
Troup,1866,43,202,2650.04
Turner,214,18,36,2649.83
Twiggs,55,1,12,680.19
Union,136,4,29,536.81
Unknown,1754,6,49,0
Upson,416,45,50,1583.13
Walker,410,14,19,589
Walton,645,32,76,673.18
Ware,844,17,92,2354.06
Warren,44,0,16,844.53
Washington,226,1,15,1113.19
Wayne,336,0,28,1120.97
Webster,35,2,7,1372.55
Wheeler,76,0,2,960.93
White,213,5,36,670.7
Whitfield,2246,23,100,2145.75
Wilcox,146,15,22,1660.98
Wilkes,144,3,20,1437.99
Wilkinson,133,9,32,1491.2
Worth,374,22,59,1856.82
